index,Year,Type,Mileage(miles),Engine,PS,Transmission,Fuel,Number_of_Owners,href,PPY,MileageRank,PriceRank,PPYRank,Score,Price(£)
175,2014.0,Hatchback,48925.0,1.4L,138.06706114398423,Automatic,Petrol,3,https://www.autotrader.co.uk/car-details/202211141677728?year-to=2022&year-from=2012&include-delivery-option=on&make=Audi&radius=1500&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&postcode=br49jd&sort=relevance&exclude-writeoff-categories=on&page=18&percentVehiclePriceDeposit=true,5897.5,188,272,7,467,11795.0
178,2014.0,Hatchback,69000.0,1.4L,120.3155818540434,Manual,Petrol,1,https://www.autotrader.co.uk/car-details/202212152549872?advertising-location=at_cars&year-to=2022&make=Audi&radius=1500&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&year-from=2012&exclude-writeoff-categories=on&sort=relevance&page=19&percentVehiclePriceDeposit=true,4740.0,88,388,27,503,9480.0
179,2016.0,Hatchback,55015.0,1.0L,93.68836291913216,Manual,Petrol,2,https://www.autotrader.co.uk/car-details/202211071449099?advertising-location=at_cars&year-to=2022&make=Audi&radius=1500&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&year-from=2012&exclude-writeoff-categories=on&sort=relevance&page=19&percentVehiclePriceDeposit=true,2574.75,150,351,311,812,10299.0
181,2016.0,Hatchback,55216.0,1.4L,123.2741617357002,Manual,Petrol,2,https://www.autotrader.co.uk/car-details/202211141672468?advertising-location=at_cars&year-to=2022&make=Audi&radius=1500&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&year-from=2012&exclude-writeoff-categories=on&sort=relevance&page=19&percentVehiclePriceDeposit=true,2875.0,147,281,209,637,11500.0
183,2018.0,Hatchback,46000.0,1.4L,147.92899408284023,Manual,Petrol,3,https://www.autotrader.co.uk/car-details/202212202654315?advertising-location=at_cars&year-to=2022&make=Audi&radius=1500&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&year-from=2012&exclude-writeoff-categories=on&sort=relevance&page=19,2491.6666666666665,202,168,348,718,14950.0
184,2019.0,Hatchback,61845.0,1.0L,114.39842209072978,Automatic,Petrol,2,https://www.autotrader.co.uk/car-details/202212222701215?advertising-location=at_cars&year-to=2022&make=Audi&radius=1500&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&year-from=2012&exclude-writeoff-categories=on&sort=relevance&page=19&percentVehiclePriceDeposit=true,2571.428571428572,117,101,313,531,18000.0
186,2015.0,Hatchback,52200.0,1.0L,93.68836291913216,Manual,Petrol,2,https://www.autotrader.co.uk/car-details/202209240081163?advertising-location=at_cars&year-to=2022&make=Audi&radius=1500&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&year-from=2012&exclude-writeoff-categories=on&sort=relevance&page=19&percentVehiclePriceDeposit=true,3448.333333333333,163,349,107,619,10345.0
189,2018.0,Hatchback,77119.0,1.6L,114.0,Automatic,Diesel,1,https://www.autotrader.co.uk/car-details/202212102425641?exclude-writeoff-categories=on&include-delivery-option=on&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&advertising-location=at_cars&model=A1&postcode=br49jd&year-to=2022&sort=relevance&page=20,2156.6666666666665,55,222,437,714,12940.0
190,2015.0,Hatchback,81455.0,1.4L,123.2741617357002,Manual,Petrol,2,https://www.autotrader.co.uk/car-details/202210210949785?exclude-writeoff-categories=on&include-delivery-option=on&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&advertising-location=at_cars&model=A1&postcode=br49jd&year-to=2022&sort=relevance&page=20,2749.333333333333,44,433,252,729,8248.0
192,2020.0,Hatchback,18725.0,1.0L,114.39842209072978,Automatic,Petrol,1,https://www.autotrader.co.uk/car-details/202212162568862?exclude-writeoff-categories=on&include-delivery-option=on&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&advertising-location=at_cars&model=A1&postcode=br49jd&year-to=2022&sort=relevance&page=20,2549.875,391,53,322,766,20399.0
194,2016.0,Hatchback,51000.0,1.0L,93.68836291913216,Automatic,Petrol,2,https://www.autotrader.co.uk/car-details/202209209915510?exclude-writeoff-categories=on&include-delivery-option=on&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&advertising-location=at_cars&model=A1&postcode=br49jd&year-to=2022&sort=relevance&page=20,3181.25,174,224,146,544,12725.0
196,2016.0,Hatchback,76000.0,1.6L,114.39842209072978,Manual,Diesel,1,https://www.autotrader.co.uk/car-details/202211111599280?exclude-writeoff-categories=on&include-delivery-option=on&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&advertising-location=at_cars&model=A1&postcode=br49jd&year-to=2022&sort=relevance&page=20,2172.5,58,417,434,909,8690.0
198,2016.0,Hatchback,103886.0,1.0L,93.68836291913216,Manual,Petrol,3,https://www.autotrader.co.uk/car-details/202209089564587?year-to=2022&year-from=2012&include-delivery-option=on&make=Audi&radius=1500&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&postcode=br49jd&sort=relevance&exclude-writeoff-categories=on&page=21,1822.25,13,455,468,936,7289.0
203,2015.0,Hatchback,71312.0,1.0L,93.68836291913216,Manual,Petrol,2,https://www.autotrader.co.uk/car-details/202211081499167?year-to=2022&year-from=2012&include-delivery-option=on&make=Audi&radius=1500&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&postcode=br49jd&sort=relevance&exclude-writeoff-categories=on&page=21,3165.0,77,384,149,610,9495.0
204,2015.0,Hatchback,51000.0,1.4L,123.2741617357002,Manual,Petrol,3,https://www.autotrader.co.uk/car-details/202212152537041?year-to=2022&year-from=2012&include-delivery-option=on&make=Audi&radius=1500&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&postcode=br49jd&sort=relevance&exclude-writeoff-categories=on&page=21,3629.3333333333335,173,326,92,591,10888.0
205,2016.0,Hatchback,38077.0,1.0L,93.68836291913216,Automatic,Petrol,1,https://www.autotrader.co.uk/car-details/202211171769482?year-to=2022&year-from=2012&include-delivery-option=on&make=Audi&radius=1500&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&postcode=br49jd&sort=relevance&exclude-writeoff-categories=on&page=21,3122.5,249,238,157,644,12490.0
208,2019.0,Hatchback,29000.0,1.0L,114.39842209072978,Automatic,Petrol,2,https://www.autotrader.co.uk/car-details/202210311239865?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=22,2712.8571428571427,322,82,268,672,18990.0
211,2015.0,Hatchback,103238.0,1.6L,114.39842209072978,Manual,Diesel,1,https://www.autotrader.co.uk/car-details/202212172585319?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=22,2766.6666666666665,14,430,247,691,8300.0
212,2015.0,Hatchback,53800.0,1.4L,147.92899408284023,Automatic,Petrol,2,https://www.autotrader.co.uk/car-details/202212172591126?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=22,4400.0,157,214,36,407,13200.0
213,2019.0,Hatchback,32136.0,1.5L,147.92899408284023,Manual,Petrol,1,https://www.autotrader.co.uk/car-details/202212052279029?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=22,2857.1428571428573,299,57,216,572,20000.0
216,2016.0,Hatchback,11000.0,1.0L,93.68836291913216,Manual,Petrol,2,https://www.autotrader.co.uk/car-details/202212012185237?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=22,2998.75,432,259,176,867,11995.0
221,2014.0,Hatchback,79000.0,1.6L,103.55029585798816,Manual,Diesel,3,https://www.autotrader.co.uk/car-details/202212022222742?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=23,4347.5,51,415,38,504,8695.0
222,2017.0,Hatchback,36964.0,1.4L,123.2741617357002,Manual,Petrol,3,https://www.autotrader.co.uk/car-details/202211171771017?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=23,2600.0,261,215,302,778,13000.0
224,2017.0,Hatchback,33000.0,1.0L,93.68836291913216,Manual,Petrol,2,https://www.autotrader.co.uk/car-details/202110268909789?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=23,2515.8,293,231,328,852,12579.0
225,2018.0,Hatchback,73199.0,1.4L,123.0,Manual,Petrol,2,https://www.autotrader.co.uk/car-details/202211021307706?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=23,2083.333333333333,66,233,448,747,12500.0
227,2015.0,Hatchback,55159.0,1.4L,123.2741617357002,Automatic,Petrol,5,https://www.autotrader.co.uk/car-details/202212152538486?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=23,3833.0,149,282,68,499,11499.0
228,2016.0,Hatchback,56284.0,1.4L,123.2741617357002,Manual,Petrol,1,https://www.autotrader.co.uk/car-details/202212012168744?model=A1&radius=1500&postcode=br49jd&year-to=2022&exclude-writeoff-categories=on&make=Audi&sort=relevance&include-delivery-option=on&year-from=2012&advertising-location=at_cars&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&page=24&percentVehiclePriceDeposit=true,2620.0,136,345,297,778,10480.0
230,2016.0,Hatchback,69900.0,1.4L,148.0,Manual,Petrol,1,https://www.autotrader.co.uk/car-details/202211151704799?model=A1&radius=1500&postcode=br49jd&year-to=2022&exclude-writeoff-categories=on&make=Audi&sort=relevance&include-delivery-option=on&year-from=2012&advertising-location=at_cars&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&page=24&percentVehiclePriceDeposit=true,2820.0,84,301,228,613,11280.0
231,2018.0,Hatchback,44600.0,1.4L,123.2741617357002,Manual,Petrol,1,https://www.autotrader.co.uk/car-details/202212022207209?model=A1&radius=1500&postcode=br49jd&year-to=2022&exclude-writeoff-categories=on&make=Audi&sort=relevance&include-delivery-option=on&year-from=2012&advertising-location=at_cars&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&page=24&percentVehiclePriceDeposit=true,2333.333333333333,209,192,394,795,14000.0
232,2014.0,Hatchback,96182.0,1.6L,103.55029585798816,Manual,Diesel,1,https://www.autotrader.co.uk/car-details/202112150540103?model=A1&radius=1500&postcode=br49jd&year-to=2022&exclude-writeoff-categories=on&make=Audi&sort=relevance&include-delivery-option=on&year-from=2012&advertising-location=at_cars&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&page=24&percentVehiclePriceDeposit=true,4247.5,23,424,43,490,8495.0
234,2017.0,Hatchback,38000.0,1.4L,123.2741617357002,Manual,Petrol,2,https://www.autotrader.co.uk/car-details/202212192630087?model=A1&radius=1500&postcode=br49jd&year-to=2022&exclude-writeoff-categories=on&make=Audi&sort=relevance&include-delivery-option=on&year-from=2012&advertising-location=at_cars&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&page=24&percentVehiclePriceDeposit=true,2539.8,251,225,325,801,12699.0
235,2020.0,Hatchback,34000.0,1.0L,94.0,Automatic,Petrol,1,https://www.autotrader.co.uk/car-details/202212012178706?model=A1&radius=1500&postcode=br49jd&year-to=2022&exclude-writeoff-categories=on&make=Audi&sort=relevance&include-delivery-option=on&year-from=2012&advertising-location=at_cars&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&page=24&percentVehiclePriceDeposit=true,2811.25,282,28,231,541,22490.0
237,2015.0,Hatchback,99987.0,1.6L,114.39842209072978,Manual,Diesel,2,https://www.autotrader.co.uk/car-details/202212102428453?model=A1&radius=1500&postcode=br49jd&year-to=2022&exclude-writeoff-categories=on&make=Audi&sort=relevance&include-delivery-option=on&year-from=2012&advertising-location=at_cars&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&page=24&percentVehiclePriceDeposit=true,2983.333333333333,17,407,182,606,8950.0
240,2019.0,Hatchback,32160.0,1.0L,114.0,Manual,Petrol,1,https://www.autotrader.co.uk/car-details/202211251988365?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=25,2614.285714285714,297,97,299,693,18300.0
241,2016.0,Hatchback,43152.0,1.4L,147.92899408284023,Manual,Petrol,2,https://www.autotrader.co.uk/car-details/202211211866857?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=25,3248.75,219,217,132,568,12995.0
242,2017.0,Hatchback,93000.0,1.6L,114.0,Manual,Diesel,1,https://www.autotrader.co.uk/car-details/202108216496657?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=25,2098.0,31,343,446,820,10490.0
245,2017.0,Hatchback,42798.0,1.6L,114.39842209072978,Manual,Diesel,2,https://www.autotrader.co.uk/car-details/202109087130357?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=25,2759.0,220,200,248,668,13795.0
246,2014.0,Hatchback,49432.0,1.4L,120.3155818540434,Manual,Petrol,4,https://www.autotrader.co.uk/car-details/202212062317842?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=25,5847.5,183,276,8,467,11695.0
253,2016.0,Hatchback,32292.0,1.4L,123.0,Manual,Petrol,4,https://www.autotrader.co.uk/car-details/202211101552906?year-to=2022&year-from=2012&include-delivery-option=on&make=Audi&radius=1500&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&postcode=br49jd&sort=relevance&exclude-writeoff-categories=on&page=26,2825.0,296,297,226,819,11300.0
254,2019.0,Hatchback,40465.0,1.0L,114.0,Manual,Petrol,1,https://www.autotrader.co.uk/car-details/202210180844597?year-to=2022&year-from=2012&include-delivery-option=on&make=Audi&radius=1500&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&postcode=br49jd&sort=relevance&exclude-writeoff-categories=on&page=26,2414.285714285714,233,131,369,733,16900.0
259,2015.0,Hatchback,63107.0,1.4L,123.2741617357002,Manual,Petrol,2,https://www.autotrader.co.uk/car-details/202210070513181?model=A1&exclude-writeoff-categories=on&radius=1500&postcode=br49jd&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&include-delivery-option=on&make=Audi&sort=relevance&advertising-location=at_cars&year-to=2022&year-from=2012&page=27,3333.333333333333,107,357,120,584,10000.0
260,2017.0,Hatchback,31818.0,1.4L,123.2741617357002,Manual,Petrol,2,https://www.autotrader.co.uk/car-details/202205195891180?model=A1&exclude-writeoff-categories=on&radius=1500&postcode=br49jd&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&include-delivery-option=on&make=Audi&sort=relevance&advertising-location=at_cars&year-to=2022&year-from=2012&page=27,2711.0,303,205,270,778,13555.0
261,2014.0,Hatchback,67453.0,1.6L,103.55029585798816,Manual,Diesel,4,https://www.autotrader.co.uk/car-details/202211282080508?model=A1&exclude-writeoff-categories=on&radius=1500&postcode=br49jd&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&include-delivery-option=on&make=Audi&sort=relevance&advertising-location=at_cars&year-to=2022&year-from=2012&page=27,3845.5,95,446,66,607,7691.0
